Date,Product,Retail_Unit_ID,Demand
2025-01-01,Milk,1484,9.661318357772144
2025-01-01,Milk,1485,8.647785174211624
2025-01-01,Milk,1486,9.40843234055328
2025-01-01,Milk,1487,6.796889409996359
2025-01-01,Milk,1488,9.91006491858458
2025-01-01,Milk,1489,8.91041507093165
2025-01-01,Milk,1490,9.260008576506367
2025-01-01,Milk,1491,8.506944116963588
2025-01-01,Milk,1492,7.947947141785495
2025-01-01,Milk,1493,7.626306621141643
2025-01-01,Milk,1494,9.436664962947606
2025-01-01,Milk,1495,9.316261791000287
2025-01-01,Milk,1496,7.486707722909653
2025-01-01,Milk,1497,9.642196795963162
2025-01-01,Milk,1498,9.017419658710693
2025-01-01,Milk,1499,8.765129287073792
2025-01-01,Milk,1500,8.407319971571022
2025-01-01,Milk,1501,8.970503290015229
2025-01-01,Milk,1502,8.390812623893748
2025-01-01,Milk,1505,6.751624136977604
2025-01-01,Milk,1506,9.4334237475817
2025-01-01,Milk,1507,9.412526295753882
2025-01-01,Milk,1508,9.041621055578103
2025-01-01,Milk,1509,8.627488235561598
2025-01-01,Milk,1510,9.449516461978948
2025-01-01,Milk,1511,7.825923842404775
2025-01-01,Milk,1512,8.566745798724343
2025-01-01,Milk,1513,9.50088342827517
2025-01-01,Milk,1514,8.208574030385835
2025-01-01,Milk,1515,7.7719372004421725
2025-01-01,Milk,1516,8.099582172765457
2025-01-01,Milk,1517,7.952297597936618
2025-01-01,Milk,1518,9.16684610906619
2025-01-01,Milk,1519,8.943016575329986
2025-01-01,Milk,1520,7.769784133860455
2025-01-01,Milk,1521,9.495692148826445
2025-01-01,Milk,1522,9.827400435294402
2025-01-01,Milk,1523,7.930250643334905
2025-01-01,Milk,1524,7.5710680198458284
2025-01-01,Milk,1525,10.627002487534392
2025-01-01,Milk,1526,10.03757892802074
2025-01-01,Milk,1527,10.1007752994635
2025-01-01,Milk,1528,9.254328122761814
2025-01-01,Milk,1529,9.364340864162703
2025-01-01,Milk,1530,7.108154605430443
2025-01-01,Milk,1531,7.895377921237438
2025-01-01,Milk,1532,8.01167784811751
2025-01-01,Milk,1533,7.807713843570647
2025-01-01,Milk,1534,9.097119031163313
2025-01-01,Milk,1535,10.404739744899256
2025-01-01,Milk,1536,9.852806209995093
2025-01-01,Milk,1537,10.337269956211163
2025-01-01,Milk,1538,10.234334379918916
2025-01-01,Milk,1539,9.115451238342462
2025-01-01,Milk,1540,8.851799245074632
2025-01-01,Milk,1541,7.7230502731722845
2025-01-01,Milk,1542,8.569207637202952
2025-01-01,Milk,1543,7.287733006160584
2025-01-01,Milk,1544,8.585516688774465
2025-01-01,Milk,1545,9.872303753025756
2025-01-01,Milk,1546,10.457818125421284
2025-01-01,Milk,1547,10.226005913214282
2025-01-01,Milk,1548,9.226013839828424
2025-01-01,Milk,1549,8.385485731419848
2025-01-01,Milk,1550,9.197354211800047
2025-01-01,Milk,1551,10.108723645157703
2025-01-01,Milk,1552,9.14194011877122
2025-01-01,Milk,1553,8.706172105311827
2025-01-01,Milk,1554,8.10380770885716
2025-01-01,Milk,1555,10.15968634180939
2025-01-01,Milk,1556,7.8627225447321685
2025-01-01,Milk,1557,8.917805181879073
2025-01-01,Milk,1558,10.564092036422506
2025-01-01,Milk,1559,8.430390224205935
2025-01-01,Milk,1560,9.26999720328496
2025-01-01,Milk,1561,9.13282926779331
2025-01-01,Milk,1562,8.513981055840617
2025-01-01,Milk,1563,10.012565208513822
2025-01-01,Milk,1564,9.89246136513396
2025-01-01,Milk,1565,8.652197620320326
2025-01-01,Milk,1566,7.78715865567079
2025-01-01,Milk,1567,9.493248360353437
2025-01-01,Milk,1568,10.18702004145737
2025-01-01,Milk,1569,8.815359758362915
2025-01-01,Milk,1570,8.604364438704756
2025-01-01,Milk,1571,10.321542959792286
2025-01-01,Milk,1572,7.62833218507862
2025-01-01,Milk,1573,9.994474935286487
2025-01-01,Milk,1574,9.534166691448927
2025-01-01,Milk,1575,10.15384398817763
2025-01-01,Milk,1576,9.225813743616728
2025-01-01,Milk,1577,7.922242539633738
2025-01-01,Milk,1578,10.22353934022032
2025-01-01,Milk,1579,9.413576170056905
2025-01-01,Milk,1580,11.701041686568889
2025-01-01,Milk,1581,10.770862223084912
2025-01-01,Milk,1582,8.394091995198483
2025-01-01,Milk,1583,9.120058692452172
2025-01-01,Milk,1584,8.149532214268731
2025-01-01,Milk,1588,8.68740525457
2025-01-01,Milk,1590,7.851673511172914
2025-01-01,Milk,1592,9.091067211861647
2025-01-01,Milk,1594,9.239249135266869
2025-01-01,Milk,1596,8.10256436439178
2025-01-01,Milk,1598,10.611382598574394
2025-01-01,Milk,1600,9.11630904525884
2025-01-01,Milk,1602,8.801993978488174
2025-01-01,Milk,1604,8.302654154638363
2025-01-01,Milk,1606,7.332055873108262
2025-01-01,Milk,1608,10.095144928595255
2025-01-01,Milk,1610,9.173280159781376
2025-01-01,Milk,1612,7.91763751484622
2025-01-01,Milk,1614,8.475058162517678
2025-01-01,Milk,1616,8.2675691057459
2025-01-01,Milk,1618,10.148058324919003
2025-01-01,Milk,1620,8.696138039423161
2025-01-01,Milk,1622,9.269043977189698
2025-01-01,Milk,1623,7.861191079288398
2025-01-01,Milk,1624,8.656540964813347
2025-01-01,Milk,1625,8.527340575610042
2025-01-01,Milk,1630,9.27018253543575
2025-01-01,Milk,1631,8.06527003833689
2025-01-01,Milk,1632,11.01715509775474
2025-01-01,Milk,1633,8.010456622866485
2025-01-01,Milk,1634,9.979757925946643
2025-01-01,Milk,1635,9.106365085465734
2025-01-01,Milk,1636,8.965679326850262
2025-01-01,Milk,1637,9.117818900402543
2025-01-01,Milk,1638,9.655648589595476
2025-01-01,Milk,1639,8.414948440399053
2025-01-01,Milk,1640,8.412693008451352
2025-01-01,Milk,1641,9.784757097297627
2025-01-01,Milk,1642,10.31399074003239
2025-01-01,Milk,1643,9.893678795090269
2025-01-01,Milk,1644,8.780968353421551
2025-01-01,Milk,1645,8.797151463100928
2025-01-01,Milk,1646,9.01084331258988
2025-01-01,Milk,1681,10.088179363211873
2025-01-01,Milk,1682,9.22426891510234
2025-01-01,Milk,1683,10.210854284665587
2025-01-01,Milk,1684,9.14056382698559
2025-01-01,Milk,1685,10.649947771275222
2025-01-01,Milk,1686,7.283347104425626
2025-01-01,Milk,1687,7.4782292011303815
2025-01-01,Milk,1688,8.159793151980033
2025-01-01,Milk,1689,9.538773411681182
2025-01-01,Milk,1690,7.926012002740462
2025-01-01,Milk,1691,8.058938394269816
2025-01-01,Milk,1692,9.415419725713674
2025-01-01,Milk,1693,7.428367536100055
2025-01-01,Milk,1694,9.015010662094525
2025-01-01,Milk,1695,8.871086923252136
2025-01-01,Milk,1696,8.381913994061964
2025-01-01,Milk,1697,8.797845157917825
2025-01-01,Milk,1698,9.729617245174712
2025-01-01,Milk,1699,9.609634689203778
2025-01-01,Milk,1700,9.231395837643648
2025-01-01,Milk,1701,11.558602497270353
2025-01-01,Milk,1702,8.732075230992022
2025-01-01,Milk,1703,9.153356918230392
2025-01-01,Milk,1704,9.117919444508825
2025-01-01,Milk,1705,8.876612412016527
2025-01-01,Milk,1706,7.799516850329178
2025-01-01,Milk,1707,7.625218226542522
2025-01-01,Milk,1708,7.795865649829063
2025-01-01,Milk,1709,7.942166270736622
2025-01-01,Milk,1710,9.703788446375093
2025-01-01,Milk,1711,8.758333186970702
2025-01-01,Milk,1712,9.111339818927336
2025-01-01,Milk,1713,7.720675392785446
2025-01-01,Milk,1714,7.06784094092672
2025-01-01,Milk,1715,10.4665636220881
2025-01-01,Milk,1725,8.1754824351522
2025-01-01,Milk,1726,9.400181004282432
2025-01-01,Milk,1727,6.688140423675995
2025-01-01,Milk,1728,9.931447455171897
2025-01-01,Milk,1729,8.189969542175788
2025-01-01,Milk,1730,8.254951294195985
2025-01-01,Milk,1731,10.803063731151239
2025-01-01,Milk,1732,7.351372796710506
2025-01-01,Milk,1733,9.04989302225387
2025-01-01,Milk,1734,8.813475307469426
2025-01-01,Milk,1735,9.502189189667877
2025-01-01,Milk,1736,8.592522465522125
2025-01-01,Milk,1737,9.253983458420903
2025-01-01,Milk,1738,10.70365249553126
2025-01-01,Milk,1739,7.64808265543538
2025-01-01,Milk,1740,10.013630716917643
2025-01-01,Milk,1741,9.756419638351273
2025-01-01,Milk,1742,7.344029442724388
2025-01-01,Milk,1743,9.294140696990654
2025-01-01,Milk,1744,8.573741469859138
2025-01-01,Milk,1745,9.03184749388538
2025-01-01,Milk,1746,8.323936382445087
2025-01-01,Milk,1747,9.187538850775969
2025-01-01,Milk,1748,9.492243302034762
2025-01-01,Milk,1749,7.913306734756439
2025-01-01,Milk,1750,8.689217850720723
2025-01-01,Milk,1751,8.500202043426167
2025-01-01,Milk,1752,9.265518738174569
2025-01-01,Milk,1753,8.500602467297501
2025-01-01,Milk,1754,9.030900402246065
2025-01-01,Milk,1755,8.557052679267906
2025-01-01,Milk,1756,10.079454708548418
2025-01-01,Milk,1757,9.260550305178947
2025-01-01,Milk,1758,8.986385519572961
2025-01-01,Milk,1759,8.636993695790604
2025-01-01,Milk,1760,8.819482404616998
2025-01-01,Milk,1761,7.535872751001375
2025-01-01,Milk,1762,9.329799642719442
2025-01-01,Milk,1763,9.75634882171525
2025-01-01,Milk,1764,7.904169966867494
2025-01-01,Milk,1765,9.86506067209271
2025-01-01,Milk,1766,8.958597165490461
2025-01-01,Milk,1767,8.61863744292748
2025-01-01,Milk,1768,8.247688793628983
2025-01-01,Milk,1769,9.00237909939026
2025-01-01,Milk,1770,8.15347091868177
2025-01-01,Milk,1771,8.350814564458588
2025-01-01,Milk,1772,8.360044197870018
2025-01-01,Milk,1773,8.179800820789074
2025-01-01,Milk,1774,9.204481986998225
2025-01-01,Milk,1775,9.479794523869092
2025-01-01,Milk,1776,7.753012168270442
2025-01-01,Milk,1777,10.110447367369613
2025-01-01,Milk,1778,9.92495300457949
2025-01-01,Milk,1779,9.87961615977037
2025-01-01,Milk,1780,9.142099335627659
2025-01-01,Milk,1781,10.616540874597764
2025-01-01,Milk,1782,7.954497010662538
2025-01-01,Milk,1783,7.729480712616582
2025-01-01,Milk,1784,8.713212478939466
2025-01-01,Milk,1785,8.519017537810132
2025-01-01,Milk,1786,7.86726142429409
2025-01-01,Milk,1787,9.799224845692198
2025-01-01,Milk,1788,7.430348748454417
2025-01-01,Milk,1789,8.262104448482237
2025-01-01,Milk,1790,8.97090851066105
2025-01-01,Milk,1791,9.918515866008851
2025-01-01,Milk,1792,10.243131618440943
2025-01-01,Milk,1793,9.024372242434474
2025-01-01,Milk,1794,9.28845365700433
2025-01-01,Milk,1795,6.947192150564333
2025-01-01,Milk,1796,8.599198744672591
2025-01-01,Milk,1797,9.173273780076558
2025-01-01,Milk,1798,8.277484482543645
2025-01-01,Milk,1799,8.804143946449797
2025-01-01,Milk,1800,9.274577566284947
2025-01-01,Milk,1801,8.393155867994073
2025-01-01,Milk,1802,8.726630667280055
2025-01-01,Milk,1806,8.15603081764968
2025-01-01,Milk,1807,8.908765323451439
2025-01-01,Milk,1808,7.1862498863497395
2025-01-01,Milk,1809,8.700034377894388
2025-01-01,Milk,1810,9.291320135551953
2025-01-01,Milk,1811,10.079361324846683
2025-01-01,Milk,1812,7.7538385567892005
2025-01-01,Milk,1813,9.281093172837
2025-01-01,Milk,1814,8.360447029850299
2025-01-01,Milk,1815,8.053514813251683
2025-01-01,Milk,1816,10.56256143527694
2025-01-01,Milk,1817,8.87852407407456
2025-01-01,Milk,1818,8.783672282181817
2025-01-01,Milk,1819,9.374723671506727
